0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0011159824912230138,0.0005958220112703874,0.0009686837600589888,0.0013944776561098837,0.0015193863568920053,0.001237163919562321,0.0010425305082341788,0.001225819354771562,0.0008257230067058386,0.0016922954955116405,0.0011760302675617254,0.0005218220570944933,0.0012856062603677505,0.0009868144174897241,0.0016236034461409846,0.0013679723335357666,0.0012814829708169796,0.0010969771398832593,0.0013142244583597812,0.0009713773406450429,0.0007580463505321282,0.0008752161206003431,0.0008436544183721239,0.0007163749589290449,0.0011997682499383035,0.0007643462659732449,0.001089251586596572,0.0010353069472651142,0.0008928288226389654,0.001095357622078952,0.0008108117211630302,0.001467623034793956,0.0021281833752389697,0.0010505540636369887,0.00135936657260398,0.0009325407249974536,0.0010298350468009357,0.0017207710849951173,0.0008623394172422005,0.0016361109155217314,0.0014424988568539979,0.0010135015262720745,0.0013095551214359253,0.0014793568856597858,0.001172650487971187,0.001532496093384235,0.0017468581265910896,0.0005987722428225772,0.000914965453764776,0.0011121251653796582,0.0008230218503939636,0.0006256804833485717,0.0011053679305458905,0.000945742844272151,0.0016166445222972883,0.002456025823935097,0.0009446962535123898,0.0005385414282715807,0.0015813676642068549,0.0012328903710680534,0.0013368279033954776,0.0012793357887892092,0.0014831280448160673,0.0013796710331783193,0.0010687131664444398,0.001463528501540444,0.0009029836364044349,0.0007394379197626,0.001433048106315334,0.0010636183147731911,0.0019458738223784196,0.0012341425031566174,0.0005705242182698073,0.0013181117745504315,0.0014281617970050237,0.0014241798934846622,0.0016862566900362286,0.0005753561756153231,0.001050209365569198,0.001196046571363588,0.0005935426398194896,0.0010363054398842145,0.001661378713648663,0.001113851612763258,0.0013667096061298807,0.001535495868549689,0.0005907370494881252,0.0015312804205091866,0.000920416227202524,0.0011259977538326962,0.0012811397079317314,0.0012175023609853994,0.0018538726504038648,0.0015316743735367764,0.0013129056032938299,0.0011394435842064362,0.0021209809871942454,0.0012928360279635014,0.0010989546393523645,0.0011455486610615659
0.0005706706640389381,0.0011978782333785542,0.0006708989140874232,0.001074573432372676,0.0013515042417176545,0.0013874094860773707,0.000681116153237783,0.0007228494104972216,0.0012045954786610528,0.0014762634032686372,0.0007289743467780553,0.0006070155791247378,0.0013648060400194032,0.0009048280177282411,0.0014846171654130029,0.001363725302143026,0.0010508702025422874,0.000721337992786347,0.0013558156745983113,0.0011766661527817697,0.0011673907885906734,0.0014849707056856754,0.000503660152272285,0.0009796505464947842,0.001707007411737244,0.0014810964574337288,0.0017054766962913514,0.0010831821292747231,0.0018650925730125183,0.0005811686745985271,0.0005995214277127042,0.0013044159834509448,0.00203376192313692,0.0015054026110838793,0.001478039005694667,0.0008760811836109077,0.0008182121956242734,0.0014525532583327411,0.0008363327529845541,0.0024212780390919894,0.0009214619478280321,0.001588092650657468,0.0015917275194366242,0.0016201447659592088,0.001276407037250142,0.0011214471878286101,0.0014705727237247857,0.0010218624355378756,0.0014574304193567126,0.000852599888982866,0.0011592268499392776,0.0014633506259931486,0.0005887355732381983,0.0014272647281849036,0.0008468522103596705,0.0009877348611393739,0.000648264119258832,0.0011719349024236385,0.0006793214288619167,0.0016983303069559817,0.0013018146999445805,0.0005033843066699224,0.0014527667804718988,0.001340504129334007,0.0010889833895191762,0.0010894459681829061,0.0012255336031808527,0.0006437550982953304,0.001400674886080623,0.001464842093929423,0.0015679994077842654,0.0013228788694857932,0.0006272307877774773,0.0007292018410969203,0.0009380633814382107,0.0009118937530718043,0.001996001446868115,0.0018546629782242546,0.0011377214461538048,0.0015273463226266517,0.0012925144545388773,0.0005384124398992149,0.001076750130725571,0.0013209346426877244,0.0010727343528142345,0.000897273542783981,0.0010398387957695934,0.0011015734628000147,0.0009977699975864196,0.0010499672454414109,0.0015539376085738595,0.0017575562129066417,0.0013573124037940766,0.0009549981335271783,0.0007219993672446137,0.0010534930005536927,0.0018145443555459841,0.002403767773784503,0.001258985084370261,0.0019815522831083954
0.0013906481459588897,0.0006687921676551121,0.0022756319470942634,0.0018027511249491856,0.0014216006379560008,0.0009738541724956444,0.001471628801138607,0.00048194984946136276,0.0009539792665963537,0.0008079867478066129,0.0013888555770764305,0.0016510443699124906,0.0005889573621646652,0.0011136066612407536,0.0008503754960629235,0.0009893070842440987,0.0006175908613414207,0.00112628413716747,0.0008590614056807878,0.0011256729666098194,0.0006076372303369841,0.001017660712892195,0.0008514108924249954,0.001036225729814434,0.0016812132156381664,0.001311353282961663,0.0011403253880812852,0.00155165519920397,0.000848515787180489,0.0010441323433979673,0.0006723628374832862,0.0011310667707053286,0.0009790913804498644,0.001240746831552838,0.001067927080503039,0.001598258189263515,0.0007430272915361613,0.0013220866658134177,0.0009142704996676599,0.00111763176900202,0.0012385027897111598,0.00144671695747354,0.0009513120155545196,0.0009535407880625624,0.0008555043690042306,0.0009010303214580617,0.0006516920891450199,0.0010142221700000819,0.001478612899080846,0.001028820727370562,0.0011281647663647653,0.001737403886654677,0.0015816707716336097,0.001198531767016537,0.0011522189237449369,0.002135984398873101,0.0019115867960570257,0.0008499057174621382,0.001049861889352787,0.0015871499880448202,0.0017643517968616417,0.0010959300106854347,0.0006585597986427692,0.0021453547563650547,0.0007595650531837632,0.001086226086940821,0.0005802953132306613,0.0008170519215512257,0.0013755223751109212,0.0008081514488821825,0.0010515367662884082,0.0010260669547421486,0.0010997201813953699,0.0021154173957292984,0.0011468824051409777,0.0006128569549157546,0.000896365941589478,0.0012592837391669524,0.0014313168358718485,0.0017152150687646292,0.001325798081731869,0.00118451839052934,0.001208059968208311,0.0013590829684863683,0.0019803367042380976,0.0015881908503942433,0.001013405861100228,0.0007520104990764857,0.0014876770821584018,0.0010800996485360926,0.0012838431700072455,0.0020913913309902644,0.001303449581390184,0.0015871410186622612,0.0019641461834679548,0.00142774888516519,0.0007419757528169466,0.0007186645596846638,0.0007781222992018917,0.002095148155097533
0.0004207536346424441,0.0015287883353556997,0.0008439025791072503,0.001549767380156267,0.0009481845345466547,0.0014681059026476415,0.000706240132317501,0.002249846147060858,0.0013456998682641421,0.0008296806845291256,0.00132145082126262,0.0009506923511017301,0.0010577423259557916,0.0009354922473945568,0.0012069092395475753,0.0005434679115695121,0.0007505480238298481,0.001067456157085573,0.0012185718192628315,0.0010365806002980973,0.0006932888417596895,0.0008040205795255887,0.000999445386505823,0.0017273620756713328,0.0006253525210345451,0.0006660613350532586,0.0012653506394343583,0.0019405680197646829,0.0010078221285915604,0.0015430113117184416,0.0010322851880489859,0.0012334254569770474,0.0009999567567585317,0.0009736942962224258,0.0011530954864837246,0.0011971857246187256,0.0013636221994364134,0.0015748052636424005,0.00121825639543937,0.0011565099957787553,0.0008970446771745083,0.0011001907447778163,0.0013080048319374631,0.0006415576225080877,0.0023052495822116115,0.0008779304169699558,0.000730989237734555,0.0011898038838011255,0.0013515043436945723,0.0011144486584099243,0.0008953803452677558,0.0013318835988696753,0.0009834208490689942,0.0011155195531083733,0.0009425283014703076,0.0008567830834295934,0.0018544635748574867,0.000756738838155922,0.0010101600388378673,0.0007728116010254839,0.0012835452094622527,0.0006363472585734633,0.0011042261291512368,0.0007445598246901414,0.0008758675876166981,0.0019625449546440857,0.001017902037095254,0.0006351684780963971,0.0008608486322841618,0.0018714693314108627,0.0013104248235525319,0.0014275222233168048,0.0011909304470015024,0.001178175334112196,0.0018851134893903324,0.0013201133315364228,0.0010222878521956298,0.0009195264205075443,0.0010434889471389406,0.001406035259878036,0.0005344845402071097,0.0024650535849808437,0.002145702529959163,0.0007977519590303322,0.0013974404620027314,0.0010906571964857707,0.001469332134671875,0.001273821451644521,0.0013905531317953133,0.001249716411978183,0.001467123364864055,0.0006466911449287575,0.001573123085005765,0.0010196156147147285,0.0010582181368368976,0.0010161401900677725,0.0008183559733996991,0.001173266115556356,0.0021328940181136718,0.001631683971208176
0.0007873549414968006,0.0005682724656202385,0.0009460222348875846,0.0008468450692826758,0.0012746292587313291,0.0019536444223378874,0.0010174927192889093,0.000859381686065238,0.0010056924442635926,0.0009775204454937564,0.0022046136081896525,0.0006228069652864873,0.0016329788086762882,0.001310556055644818,0.0008990036269374842,0.0012895025532603304,0.0008586552360838466,0.0017786533199510186,0.0010141518587337653,0.0009086752011553479,0.0007323206998919178,0.0008204410005462941,0.0013234868704649241,0.0011510588495057402,0.0012175373723917339,0.0012001271483350678,0.00115240427350311,0.0006050455155980504,0.0008447091369763706,0.0010074868925756728,0.0011390962896947834,0.0014661136550710107,0.0010425267010218788,0.0016983775897073798,0.0005833279250602146,0.001012315927839291,0.0006914278052055956,0.001103802757311143,0.00121184509244878,0.0009186812356475698,0.001082292015110889,0.0010654876733165158,0.0019744888652370503,0.0011116924198298372,0.001172214686220624,0.0010780622971254012,0.0013351207700739824,0.0008603995748509548,0.00119897102039805,0.0006050903757362373,0.000543398227851291,0.0019528025464480756,0.0005987394779754743,0.0005251692484683716,0.0009434587538823903,0.0010107195548204658,0.0015052924152470937,0.0017993596841277331,0.0009174653303817869,0.00199439687978278,0.0011501442619922242,0.0011580198097208417,0.0010359556612627376,0.0016716173330029592,0.0011485692350048898,0.001061681010124617,0.001917237226922644,0.0014195070378283457,0.001154127200604672,0.0011221095356550265,0.0015281149957271385,0.0014770388791608018,0.0010355422978184953,0.001069326948316375,0.0016359351236737286,0.0018201917142300378,0.0012363128915953204,0.0014181711102026,0.0012575628749633878,0.0019755155719769248,0.0008400280272727822,0.0015500900864883053,0.0007358185950693241,0.0013995840595192933,0.0015729424004653075,0.0007293210774591806,0.0012042079912001288,0.0008406772384800719,0.0012267628949644456,0.0011678967557187487,0.002579298523501873,0.0009738026839370071,0.0007686496606562492,0.0013529293400155323,0.0012740224707375831,0.0011659470648259626,0.001629954451000524,0.0012285462017596726,0.001299879267834899,0.0011252744183558208
0.0005010452835635321,0.0006618390430436633,0.0006364385954144472,0.0007863812306647239,0.0010718307962413634,0.0007521188026605383,0.0011263101670256279,0.0011228247668009764,0.0012651749436039935,0.0008475447482215225,0.0007529817019196283,0.0008509696866708995,0.0007464561276714024,0.0017217505778820879,0.0008390023380310026,0.0008704168122095571,0.0005031637038332703,0.001014497827912822,0.00101214416024471,0.002520726936566897,0.000987886343829968,0.0007939982752184408,0.0010675569215426856,0.0007929448053517317,0.0014058732260590965,0.0009014597784860955,0.0014666817068828112,0.001005639032122278,0.0015075926868811339,0.0016269670085628898,0.0010571336347926696,0.0013860737533224793,0.001038549070873823,0.0007588627488180587,0.001039659400266055,0.0007813925410198898,0.001372731528767637,0.0014250045133707924,0.0010400730474262672,0.0013387790868771216,0.001167123790881905,0.0014867329953102805,0.0016545989799715158,0.0014334938418296506,0.0014873197824906432,0.0014320909438691107,0.00090082423637037,0.0015935533049188004,0.001265212690092837,0.0024844852000081934,0.001484823116505192,0.0011480945098871185,0.0017454363227088392,0.0010619630477656376,0.000868773700130379,0.000798822070920639,0.000847884653284172,0.0010961367402003259,0.0009356874193113485,0.0008248928448151343,0.0008133714142568988,0.0012821915262687833,0.0012669084674774276,0.0011141299095319467,0.0008791472835764915,0.0010340048607848013,0.0004496150832621007,0.0009225345837659979,0.0008796395265416705,0.0014607606754051092,0.0018311700163863426,0.0011446245670186778,0.0010410012862141478,0.0008680189569048671,0.0009802649533776943,0.0014618409386574316,0.001552280630122228,0.0014645715413848597,0.0012229321375196482,0.0010904405330709806,0.0011763619066779748,0.0009237662854673888,0.0019490601384531563,0.001151872654545796,0.001366264558366626,0.00179183980511522,0.001384097534466416,0.0015235589095275908,0.0014839102178803223,0.0015219267122104242,0.0011035069909778208,0.0015530266743199958,0.0013358331376852285,0.0009960070843143022,0.0009339688649074398,0.0009941136766947935,0.0009081137024409878,0.001642650188842088,0.0013286759077539533,0.0010097543058585911
0.0011030631194469916,0.0013303822116746715,0.0010212919588328724,0.0008689247288852641,0.001814677503798026,0.0005927545579112693,0.0009137986778080525,0.0010264111582089952,0.0009614534654638846,0.0014944542724009136,0.001093008319403485,0.0015194848828838643,0.0007488511776503443,0.000794688971195386,0.0015899410162174223,0.001225112552835722,0.0018796518252122104,0.0006712026776228605,0.001639622474221291,0.0004837357617368179,0.0006222312952526728,0.0008455120697927254,0.0017513493062555835,0.0014810163327477744,0.001098800481580989,0.0017455665888557515,0.001038709125470555,0.0012239413203540077,0.0011624438639986062,0.0009788458053990607,0.0012555327937005907,0.002145853748705481,0.0005311059531272944,0.0009268131296447982,0.000594786758736632,0.0013436287104491283,0.0013134723034526953,0.0011528929330110783,0.0014181584566572822,0.0013487688476131392,0.0012004964758844982,0.0009463529506611101,0.0013497736668514353,0.001649692575688776,0.0010173551384263899,0.0012541555603031516,0.0012667200721142372,0.0014945809596516374,0.0008439929220894422,0.0014057229389527717,0.00043933973461246414,0.0012735082954916136,0.0010816548390834967,0.0012909210724721802,0.0010214421987463694,0.0011490271819785312,0.0018049529150390028,0.0015307768246447181,0.0015531362847251314,0.0008939588876538171,0.0016882400288362929,0.0007833773264386703,0.0017990898190482104,0.0009228636245137267,0.0005483342319837236,0.002075102705703424,0.0016747107974011456,0.0024621883470349985,0.0014997710161180741,0.0007494734737234659,0.0011641565343691834,0.0013544830552105385,0.00131436355930163,0.001487694069099839,0.0017474839566374426,0.001038507118094147,0.0006847097027998534,0.0010410303438246468,0.0016591191314176213,0.00118352685756673,0.0008196909221152224,0.001579359352881806,0.0014594090276621818,0.0015924076071073033,0.0019012797222207794,0.0012450120352387748,0.0006328935247073544,0.0015476715842752562,0.0009788854875417206,0.0013625465570210771,0.0010984282342072207,0.001110174122502076,0.001229449065784789,0.0010175712664993414,0.000841019659539604,0.0013117008130344087,0.0008825961605597183,0.0007632467042396522,0.00121543160954739,0.0011507286956039724
0.001366174084674248,0.0012017581546015976,0.001316115235261956,0.0008611307370395775,0.0009897003093890845,0.0012244487654291902,0.0010479927816774708,0.0008374459676094516,0.0009235728667800915,0.0015833330359994234,0.0012579668829785522,0.0012094975362280838,0.001295025909794778,0.0005867021961665042,0.0007103681811955033,0.0012230184634640878,0.0014351555835902174,0.0007580828112014409,0.0012221651788446532,0.0013566637618307453,0.0007829568497541848,0.0008135779644959937,0.0010925992871802103,0.0011567619071841842,0.0015384890145143859,0.0009599511278253032,0.0012847044117782669,0.0016792826412616868,0.0010815813620956261,0.001198780588186484,0.0011648574516201027,0.0008724623539193555,0.0006959996853720597,0.0013753935663549754,0.0009059907392291285,0.0008091441062066862,0.0014289336003398432,0.0013480314110966309,0.0021546405183326027,0.0015624754503140953,0.0018063156465148483,0.0013009164199197327,0.0010482474313261386,0.0009673074519852259,0.0007647847257230678,0.0007527970618138743,0.0012289032030953788,0.0015049321905090157,0.0008041198321502853,0.0015616676128360645,0.00209594377213607,0.001371283795167674,0.00215424475890198,0.0019716806931397235,0.0016776834411623422,0.0011409847049151146,0.0018359530956690855,0.0013614796191451972,0.0012283339843636631,0.0010860038527190994,0.0007945026360722115,0.0014383952445050064,0.0012306726355472244,0.0012611999097894304,0.0011310321130968332,0.001553870766984728,0.001627904404909,0.0013265482508294406,0.0007818861896943249,0.0007892838646003181,0.0012923477305322394,0.001149504298410386,0.0007808764013827875,0.0011052811983548478,0.0009761725905486362,0.000751167305263296,0.0012772001181799008,0.0016289497329147534,0.001524590407101292,0.0014074736189148135,0.0014535043120887472,0.0010522365448089451,0.0006248402062702734,0.0011816787555160586,0.001033255370525377,0.001346254242750685,0.0013071204020286041,0.0004970679594508466,0.001457685814707009,0.001169906274909095,0.0012743070271643677,0.0008587588486001743,0.001522401856339972,0.0011909731757080084,0.0011353298152305636,0.0013556774548484946,0.0010660688161980407,0.0008766804150962402,0.0008948127572802787,0.0009149672138000553
0.0011811701757995924,0.0010256815798186767,0.0008909688240338297,0.0009248299778877173,0.0004961730168268004,0.0013314122239378777,0.0011163791294148508,0.001311761463152202,0.0012171322072983021,0.000756864186371817,0.0008906859883808575,0.0004633911627330513,0.00131824304154957,0.001641357171134624,0.0009200509807635089,0.00101567810005473,0.0006872522566958462,0.0007404588586201335,0.0010039460792971124,0.0010316467646308402,0.0012159780280734103,0.0014233540631820208,0.0015445961229596284,0.0009290036379914368,0.0012412257128603555,0.0010450698836081385,0.00090944974741971,0.0005830615451624707,0.0009143879681434936,0.000673407785208313,0.0005455685271870772,0.0013346374346453987,0.000982364941509052,0.0016119932815160428,0.0009492316687495934,0.0005904670699486362,0.001203975557153889,0.0018533973284759384,0.0011381271733258654,0.0007569952174974309,0.0022787441292530936,0.001298826319764723,0.0009331624043029817,0.0010741401140525097,0.000643172936639544,0.0008207605406794441,0.0017169021692731632,0.0004972779325521626,0.0007647711455882281,0.0013350430647613794,0.000721366729400767,0.001357820427807945,0.0015704216087331449,0.0014698060894669665,0.002017886638153999,0.001217113507446569,0.0011418009156029126,0.0015510853749654233,0.0017262604563865087,0.0010827187430118377,0.0012415930841928392,0.0009016893992065099,0.0011009194458465018,0.0014990042297674234,0.0007882528074108961,0.0010721053743472505,0.0016243969358359027,0.0011756391196929693,0.0017741944435291253,0.0008678410610108054,0.001529424681690864,0.0012139446995171508,0.0011091830248422243,0.0012834310700137125,0.0010811898366117584,0.0013041630632594815,0.0012272285846124684,0.002231340274273376,0.000996388044097613,0.0005024272951409005,0.0010024353692225797,0.001069126670219597,0.0016059499206293132,0.001697712267642791,0.0010775232028931076,0.001021499904624074,0.0009070743385383691,0.001784560031316518,0.001326924730266262,0.0008237056392458076,0.0015212762982560442,0.0014074332371360114,0.0023595128976791743,0.0014381985554666875,0.0012572917827672497,0.0007291524518119531,0.0007071859415075975,0.00130538166044304,0.0010209258288952992,0.0014646488210595474
0.0015709949369634747,0.0006911983944699772,0.0011855900555970014,0.0018318707196610896,0.0011988679945378667,0.0013892257813451667,0.0019142623211370812,0.001076919066267942,0.0012529716655780012,0.0015289786505982132,0.0007376453454774253,0.0020884039425602113,0.0007431128319069956,0.0011858245363447302,0.0007722549156297372,0.0004548665408086539,0.0020690636267073704,0.0011010664056197736,0.0007366667371120612,0.0008711960950668786,0.0010067702022676262,0.00083449177518645,0.0025207535027870942,0.0009709181370775389,0.0007706936610353342,0.0012845690554122312,0.0011194066569112007,0.001073251242984786,0.0010488268653733519,0.0011321197537225152,0.0010319496956245724,0.0012511045442776113,0.0011948556840320624,0.0009489254596586781,0.0009846028725796628,0.0012039936555520493,0.0010504773485578611,0.0014547292972326826,0.0015379872121496327,0.001210152266188248,0.0013700372327918333,0.001217052225663611,0.0011536546796700354,0.0006944255044370459,0.0019070454412462227,0.0016002368674935877,0.0009879994320824595,0.0008362722800486696,0.001016133710753137,0.0009385760187358122,0.0010880008016779985,0.0008171529550143826,0.001800695532231451,0.001150265689901489,0.0013783914494243637,0.0013024648092514802,0.0014615735847996764,0.0009738410250748942,0.0012562350285855194,0.0009871867213145605,0.0023763298547233597,0.002168453835809961,0.0006864378474131402,0.0008405893816507381,0.0009021802658084755,0.0009695992725641345,0.001235928871896623,0.0015455958697470262,0.0007311265447125966,0.0013236085831320656,0.0015188200269979123,0.0017293962227590822,0.0007739329197451982,0.0013029465601440604,0.0013678470285160872,0.0014517028118632182,0.000983396603904975,0.0012960979631636972,0.0012142512558258745,0.0015232606290713432,0.0012648822935189578,0.0011594950328539437,0.0021082129109012016,0.0010726517021863173,0.0006575011807789027,0.0012243147567782171,0.0014480999210454268,0.0011461727742637345,0.0011405144023368518,0.0014155032941391157,0.0011104901849289517,0.0022219985525345496,0.001571395421592618,0.0009705582563271351,0.0011384004315651553,0.0013703259804729502,0.0011612406701469043,0.000778699448082474,0.001392485687487549,0.0014518840843341819
